dept,siren,raison_sociale,nature_juridique,mode_financ,nb_membres,total_pop_tot,total_pop_mun,dep_com,insee,siren_membre,nom_membre,ptot_2020,pmun_2020
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41100,214101008,Les Hayes,184,176
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41153,214101537,Montrouveau,157,154
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41286,214102865,Villeporcher,158,153
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41261,214102618,Tourailles,137,134
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41274,214102741,Villavard,128,128
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41213,214102139,Saint-Gourgon,117,113
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41236,214102360,Sasnières,112,112
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41163,214101636,Nourray,109,109
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41079,214100794,Les Essarts,108,108
41,200072072,CA Territoires Vendômois,CA,FPU,65,55954,54097,41,41215,214102154,Saint-Jacques-des-Guérets,93,91
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41143,214101438,Mondoubleau,1389,1335
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41248,200076495,Couëtron-au-Perche,1080,1065
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41235,214102352,Sargé-sur-Braye,1063,1041
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41060,214100604,Cormenon,702,690
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41053,214100539,Choue,534,529
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41096,214100968,Le Gault-du-Perche,344,341
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41012,214100125,Baillou,239,226
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41254,214102543,Le Temple,194,187
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41224,214102246,Saint-Marc-du-Cor,187,183
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41014,214100141,Beauchêne,175,173
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41177,214101776,Le Plessis-Dorin,167,167
41,244100293,CC des Collines du Perche,CC,FPU,12,6246,6103,41,41024,214100240,Boursay,172,166
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41074,214100745,Dhuizon,1249,1233
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41159,214101594,Neung-sur-Beuvron,1244,1226
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41231,214102311,Saint-Viâtre,1225,1196
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41140,214101404,Millançay,800,780
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41125,214101255,Marcilly-en-Gault,751,735
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41297,214102972,Yvoy-le-Marron,736,728
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41152,214101529,Montrieux-en-Sologne,665,651
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41271,214102717,Vernou-en-Sologne,630,624
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41083,214100836,La Ferté-Beauharnais,529,525
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41285,214102857,Villeny,497,493
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41127,214101271,La Marolle-en-Sologne,350,344
41,244100780,CC de la Sologne des Etangs,CC,FPU,12,8841,8696,41,41268,214102683,Veilleins,165,161
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41220,214102204,Saint-Laurent-Nouan,4443,4357
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41150,214101503,Mont-près-Chambord,3392,3297
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41104,214101040,Huisseau-sur-Cosson,2338,2281
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41204,214102048,Saint-Claude-de-Diray,1823,1783
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41148,214101487,Montlivault,1395,1377
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41025,214100257,Bracieux,1324,1305
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41207,214102071,Saint-Dyé-sur-Loire,1159,1140
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41262,214102626,Tour-en-Sologne,1133,1117
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41085,214100851,La Ferté-Saint-Cyr,1068,1056
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41129,214101297,Maslives,715,702
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41086,214100869,Fontaines-en-Sologne,643,633
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41071,214100711,Crouy-sur-Cosson,548,537
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41260,214102600,Thoury,427,420
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41160,214101602,Neuvy,323,319
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41013,214100133,Bauzy,282,278
41,244100798,CC du Grand Chambord,CC,FPU,16,21106,20695,41,41034,214100349,Chambord,93,93
41,244100806,CC de la Sologne des Rivières,CC,FPU,7,11027,10821,41,41232,214102329,Salbris,5268,5166
41,244100806,CC de la Sologne des Rivières,CC,FPU,7,11027,10821,41,41241,214102410,Selles-Saint-Denis,1366,1337
41,244100806,CC de la Sologne des Rivières,CC,FPU,7,11027,10821,41,41256,214102568,Theillay,1279,1260
41,244100806,CC de la Sologne des Rivières,CC,FPU,7,11027,10821,41,41249,214102493,Souesmes,1071,1059
41,244100806,CC de la Sologne des Rivières,CC,FPU,7,11027,10821,41,41084,214100844,La Ferté-Imbault,1002,975
41,244100806,CC de la Sologne des Rivières,CC,FPU,7,11027,10821,41,41176,214101768,Pierrefitte-sur-Sauldre,803,789
41,244100806,CC de la Sologne des Rivières,CC,FPU,7,11027,10821,41,41168,214101685,Orçay,238,235
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42052,214200529,Charlieu,3772,3667
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42177,214201774,Pouilly-sous-Charlieu,2516,2471
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42267,214202673,Saint-Nizier-sous-Charlieu,1747,1702
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42026,214200263,Briennon,1730,1692
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42015,214200156,Belmont-de-la-Loire,1518,1491
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42048,214200487,Chandon,1514,1484
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42338,214203382,Vougy,1530,1466
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42215,214202152,Saint-Denis-de-Cabanne,1278,1251
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42104,214201048,La Gresle,862,842
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42079,214200792,Cuinzier,741,728
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42300,214203002,Sevelinges,659,647
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42033,214200339,Le Cergne,667,642
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42333,214203333,Villers,596,585
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42141,214201410,Mars,572,560
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42086,214200867,Écoche,550,537
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42236,214202368,Saint-Hilaire-sous-Charlieu,545,535
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42152,214201527,Nandax,818,521
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42112,214201121,Jarnosse,443,435
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42016,214200164,La Bénisson-Dieu,428,418
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42273,214202731,Saint-Pierre-la-Noaille,391,383
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42131,214201311,Maizilly,340,337
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42014,214200149,Belleroche,321,312
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42229,214202293,Saint-Germain-la-Montagne,247,240
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42007,214200073,Arcinges,224,212
42,200035202,CC Charlieu-Belmont,CC,FPU,25,24215,23357,42,42025,214200255,Boyer,206,199
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42187,214201873,Roanne,35059,34366
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42184,214201840,Riorges,11070,10774
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42127,214201279,Mably,7724,7605
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42071,214200719,Le Coteau,7053,6872
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42332,214203325,Villerest,5041,4902
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42182,214201824,Renaison,3249,3143
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42069,214200693,Commelle-Vernay,3046,2955
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42176,214201766,Pouilly-les-Nonains,2168,2123
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42170,214201709,Perreux,2293,2114
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42199,214201998,Saint-André-d'Apchon,2012,1946
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42003,214200032,Ambierle,1971,1915
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42120,214201204,Lentigny,1787,1736
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42284,214202848,Saint-Romain-la-Motte,1496,1434
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42231,214202319,Saint-Germain-Lespinasse,1336,1251
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42162,214201626,Ouches,1178,1158
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42239,214202392,Saint-Jean-Saint-Maurice-sur-Loire,1176,1148
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42253,214202533,Saint-Léger-sur-Roanne,1187,1145
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42074,214200743,Coutouvre,1128,1101
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42163,214201634,La Pacaudière,1077,1057
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42145,214201451,Montagny,1071,1049
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42331,214203317,Villemontais,1050,1017
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42198,214201980,Saint-Alban-les-Eaux,998,969
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42294,214202947,Saint-Vincent-de-Boisset,994,966
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42233,214202335,Saint-Haon-le-Vieux,984,958
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42257,214202574,Saint-Martin-d'Estréaux,855,839
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42157,214201576,Noailly,816,802
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42220,214202202,Saint-Forgeux-Lespinasse,659,646
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42232,214202327,Saint-Haon-le-Châtel,650,638
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42049,214200495,Changy,647,637
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42166,214201667,Parigny,625,609
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42161,214201618,Notre-Dame-de-Boisset,581,566
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42068,214200685,Combre,444,439
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42203,214202038,Saint-Bonnet-des-Quarts,330,318
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42078,214200784,Le Crozet,284,272
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42337,214203374,Vivans,235,230
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42158,214201584,Les Noës,212,208
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42194,214201949,Sail-les-Bains,206,200
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42281,214202814,Saint-Rirand,142,140
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42317,214203176,Urbise,136,130
42,200035731,CA Roannais Agglomération,CA,FPU,40,103079,100486,42,42008,214200081,Arcon,109,108
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42147,214201477,Montbrison,16243,15641
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42279,214202798,Saint-Just-Saint-Rambert,15353,15083
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42304,214203044,Sury-le-Comtal,6822,6552
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42256,214202566,Saint-Marcellin-en-Forez,4898,4848
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42285,214202855,Saint-Romain-le-Puy,4058,3998
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42022,214200222,Bonson,3941,3889
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42299,214202996,Savigneux,3507,3432
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42019,214200198,Boën-sur-Lignon,3352,3309
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42211,214202111,Saint-Cyprien,2515,2485
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42046,214200461,Champdieu,1963,1919
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42122,214201220,Lézigneux,1756,1695
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42159,214201592,Noirétable,1693,1588
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42204,214202046,Saint-Bonnet-le-Château,1575,1527
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42169,214201691,Périgneux,1538,1512
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42318,214203184,Usson-en-Forez,1507,1482
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42228,214202285,Saint-Georges-Haute-Ville,1465,1440
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42134,214201345,Marcilly-le-Châtel,1435,1390
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42150,214201501,Montverdun,1409,1381
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42075,214200750,Craintilleux,1342,1328
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42126,214201261,Luriecq,1328,1311
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42021,214200214,Boisset-Saint-Priest,1233,1223
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42087,214200875,Écotay-l'Olme,1262,1212
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42324,214203242,Veauchette,1197,1180
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42020,214200206,Boisset-lès-Montrond,1187,1167
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42108,214201089,L'Hôpital-le-Grand,1078,1054
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42180,214201808,Précieux,1136,1031
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42197,214201972,Sainte-Agathe-la-Bouteresse,1054,1023
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42219,214202194,Saint-Étienne-le-Molard,1042,1019
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42042,214200420,Chambles,1031,1000
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42195,214201956,Sail-sous-Couzan,948,941
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42240,214202400,Saint-Jean-Soleymieux,872,860
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42179,214201790,Pralong,868,847
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42137,214201378,Margerie-Chantagret,820,805
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42136,214201360,Marcoux,758,735
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42288,214202889,Saint-Sixte,722,710
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42038,214200388,Chalain-le-Comtal,719,705
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42328,214203283,Verrières-en-Forez,778,705
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42089,214200891,Essertines-en-Châtelneuf,713,696
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42205,214202053,Saint-Bonnet-le-Courreau,701,687
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42091,214200917,Estivareilles,698,686
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42012,214200123,Bard,687,664
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42301,214203010,Soleymieux,669,654
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42313,214203135,Trelins,661,654
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42290,214202905,Saint-Thomas-la-Garde,617,595
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42312,214203127,La Tourette,600,584
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42130,214201303,Magneux-Haute-Rive,586,578
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42037,214200370,Chalain-d'Uzore,578,557
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42245,200083855,Vêtre-sur-Anzon,555,550
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42009,214200099,Arthun,547,542
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42030,214200305,Bussy-Albieux,553,537
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42060,214200602,Chenereilles,529,523
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42221,214202210,Sainte-Foy-Saint-Sulpice,525,512
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42039,200055085,Chalmazel-Jeansagnière,455,451
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42315,214203150,Unias,448,433
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42227,214202277,Saint-Georges-en-Couzan,430,420
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42217,214202178,Saint-Didier-sur-Rochefort,424,417
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42006,214200065,Apinac,424,416
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42140,214201402,Marols,420,416
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42151,214201519,Mornand-en-Forez,486,407
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42298,214202988,Sauvain,385,380
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42119,214201196,Leigneux,385,377
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42054,214200545,Châtelneuf,343,335
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42235,214202350,Saint-Hilaire-Cusson-la-Valmitte,340,335
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42107,214201071,Gumières,332,322
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42142,214201428,Merle-Leignec,324,320
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42238,214202384,Saint-Jean-la-Vêtre,327,316
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42247,214202475,Saint-Just-en-Bas,297,289
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42058,214200586,Chazelles-sur-Lavieu,278,272
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42188,214201881,Roche,258,254
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42252,214202525,Saint-Laurent-Rochefort,249,246
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42105,214201055,Grézieux-le-Fromental,235,233
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42035,214200354,Cezay,226,219
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42269,214202699,Saint-Paul-d'Uzore,181,170
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42002,214200024,Ailleux,166,164
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42084,214200842,Débats-Rivière-d'Orpra,158,156
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42278,214202780,Saint-Priest-la-Vêtre,149,148
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42121,214201212,Lérigneux,145,143
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42034,214200347,Cervières,128,120
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42117,214201170,Lavieu,124,116
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42050,214200503,La Chapelle-en-Lafaye,114,113
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42109,214201097,L'Hôpital-sous-Rochefort,111,110
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42321,214203218,La Valla-sur-Rochefort,105,104
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42164,214201642,Palogneux,79,78
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42072,214200727,La Côte-en-Couzan,68,68
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42146,214201469,Montarcher,70,67
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42040,214200404,La Chamba,52,50
42,200065886,CA Loire Forez Agglomération (LFA),CA,FPU,87,112384,109553,42,42045,214200453,La Chambonie,44,42
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42323,214203234,Veauche,9088,8984
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42094,214200941,Feurs,8364,8173
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42059,214200594,Chazelles-sur-Lyon,5454,5357
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42149,214201493,Montrond-les-Bains,5382,5302
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42011,214200115,Balbigny,3022,2965
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42165,214201659,Panissières,3016,2929
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42013,214200131,Bellegarde-en-Forez,2040,2004
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42010,214200107,Aveizieux,1668,1647
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42029,214200297,Bussières,1590,1545
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42200,214202004,Saint-André-le-Puy,1564,1539
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42081,214200818,Cuzieu,1545,1525
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42193,214201931,Rozier-en-Donzy,1482,1444
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42065,214200651,Civens,1410,1359
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42175,214201758,Pouilly-lès-Feurs,1274,1239
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42334,214203341,Violay,1256,1239
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42174,214201741,Poncins,1122,1097
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42214,214202145,Saint-Cyr-les-Vignes,1071,1042
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42264,214202640,Saint-Médard-en-Forez,1065,1040
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42155,214201550,Nervieux,1008,993
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42261,214202616,Saint-Martin-Lestra,915,895
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42254,214202541,Saint-Marcel-de-Félines,826,809
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42088,214200883,Épercieux-Saint-Paul,756,738
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42319,214203192,Valeille,745,737
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42073,214200735,Cottance,728,719
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42202,214202020,Saint-Barthélemy-Lestra,699,684
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42185,214201857,Rivas,669,663
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42251,214202517,Saint-Laurent-la-Conche,621,608
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42297,214202970,Salvizinet,608,589
42,200065894,CC de Forez-Est,CC,FPU,42,64957,63656,42,42041,214200412,Chambéon,567,562
